ID,Duration..in.seconds.,Finished,Instruction_1,Instruction_2,Instruction_3,Instruction_4,Sender_Response,Responder_3,Responder_6,Responder_9,Responder_12,Responder_15,Responder_18,Responder_21,Responder_24,Responder_27,Responder_30,Comp_Sender_3,Comp_Responder_2,Attractiveness,Trustworthy,COVID_19_vaccine,COVID_19_vaccine_attitude,Mask_attitude,mask_prevents_Covid.19,Protect_themselves_or_others,understanding_difficulty,Picture_label,Order,time_taken,age,Ethnicity,Highest.education.level.completed,Nationality,Sex,Pic.Mask,Pic.Gender
2281,242,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,6,4,5,15,18,0,2,1,11,£9,£2,17,72,No,Somewhat agree,3,5,Mostly themselves,No,M3M,SenderFirst,246.233,31,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,M,M
2251,419,TRUE,TRUE,FALSE,FALSE,TRUE,5,0,0,2,2,1,1,0,1,2,0,£9,£2,20,29,No,Neither agree nor disagree,2,5,Equally themselves and other,No,M4M,ResponderFirst,425.726,28,Caribbean,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,M
3721,255,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,3,3,2,5,4,7,6,10,£9,£2,48,50,No,Somewhat agree,2,2,Only themselves,No,F3M,SenderFirst,260.64,30,Mixed,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,F
3701,464,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,3,4,5,6,7,8,9,10,£9,£2,28,50,No,Strongly agree,8,8,Equally themselves and other,No,F2M,ResponderFirst,471.303,26,White/Caucasian,High school diploma/A-levels,Italy,Male,M,F
2231,339,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,4,6,6,8,10,12,12,15,£9,£2,16,25,No,Strongly agree,8,8,Equally themselves and other,No,F3U,ResponderFirst,342.942,21,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,U,F
3071,237,TRUE,TRUE,FALSE,FALSE,TRUE,10,3,6,9,12,15,18,21,24,27,30,£9,£2,24,37,Yes,,4,10,Mostly themselves,No,M3U,SenderFirst,240.289,30,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Male,U,M
3151,476,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,2,3,4,5,7,8,10,10,12,£9,£2,10,22,No,Strongly agree,2,8,Mostly themselves,No,M2U,ResponderFirst,480.263,27,White/Caucasian,High school diploma/A-levels,Hungary,Male,U,M
3381,331,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,4,6,7,9,10,12,13,15,£3,£2,51,50,No,Strongly agree,6,8,Mostly others,No,F4M,ResponderFirst,334.647,22,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,F
1581,258,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,£9,£2,0,0,Yes,,7,8,Equally themselves and other,No,F2U,ResponderFirst,262.359,39,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Male,U,F
1911,244,TRUE,TRUE,FALSE,FALSE,TRUE,10,0,0,3,4,5,6,7,8,13,15,£9,£2,0,0,No,Neither agree nor disagree,3,3,Mostly themselves,No,M4M,ResponderFirst,248.382,21,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,M,M
3801,1093,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,4,5,7,7,9,9,11,15,£9,£2,54,64,No,Somewhat agree,6,8,Mostly others,No,M3M,SenderFirst,1116.41,25,African,Undergraduate degree (BA/BSc/other),Nigeria,Male,M,M
921,490,TRUE,TRUE,FALSE,FALSE,TRUE,5,0,0,1,3,5,7,9,11,13,15,£9,£2,35,49,No,Strongly agree,7,7,Mostly themselves,No,F3M,ResponderFirst,498.548,26,Other (please feel free to let us know your ethnicity via email),Graduate degree (MA/MSc/MPhil/other),United Kingdom,Male,M,F
2271,402,TRUE,TRUE,FALSE,FALSE,TRUE,2,2,4,6,8,10,12,14,16,19,20,£9,£2,25,37,Yes,,7,7,Equally themselves and other,No,F1U,ResponderFirst,407.082,23,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,F
3810,303,TRUE,TRUE,FALSE,FALSE,TRUE,5,3,6,9,12,15,18,21,24,27,30,£9,£2,79,63,Yes,,2,7,Mostly others,No,M2U,SenderFirst,306.316,32,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,M
2011,341,TRUE,TRUE,FALSE,FALSE,TRUE,5,3,6,9,12,15,18,21,24,27,30,£9,£2,62,53,Yes,,2,4,Mostly themselves,No,F1U,SenderFirst,344.481,40,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Male,U,F
2710,355,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,4,5,6,7,7,8,9,10,£9,£2,47,49,Yes,,7,7,Equally themselves and other,No,F3M,SenderFirst,361.431,22,South Asian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,F
1010,295,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,3,4,5,6,7,8,9,10,£9,£2,23,51,No,Somewhat agree,8,8,Equally themselves and other,No,F1U,SenderFirst,299.403,19,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,U,F
1861,317,TRUE,TRUE,FALSE,FALSE,TRUE,10,0,2,3,4,5,6,8,9,10,11,£9,£2,40,18,No,Strongly agree,3,10,Mostly themselves,No,M4U,SenderFirst,321.186,24,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),Norway,Male,U,M
441,325,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,3,4,5,6,7,8,9,10,£9,£2,65,94,No,Strongly agree,3,9,Equally themselves and other,No,M2M,SenderFirst,327.474,22,Middle Eastern,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,M
3791,294,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,2,3,6,5,8,10,10,10,10,£9,£2,28,52,No,Strongly agree,7,7,Equally themselves and other,No,M3U,ResponderFirst,297.201,22,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,U,M
1910,378,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,1,2,2,3,3,5,5,5,5,£9,£2,3,25,Yes,,7,6,Mostly themselves,Yes,F2M,ResponderFirst,388.556,27,South Asian,Technical/community college,United Kingdom,Male,M,F
3041,739,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,2,3,4,0,0,0,0,2,3,£9,£2,10,12,No,Strongly agree,7,7,Mostly others,No,M1M,SenderFirst,745.387,28,Latino/Hispanic,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,M
2141,392,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,2,3,4,6,8,11,12,15,15,£9,£2,59,47,Yes,,7,7,Mostly others,No,M1U,SenderFirst,395.284,19,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,U,M
3110,545,TRUE,TRUE,FALSE,FALSE,TRUE,2,0,2,3,5,5,7,8,9,10,12,£9,£6,5,16,No,Strongly agree,3,7,Mostly others,No,F4M,ResponderFirst,548.812,25,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,M,F
2031,388,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,2,3,4,5,6,7,8,9,10,£9,£2,64,64,Yes,,7,7,Equally themselves and other,No,F4M,SenderFirst,391.408,41,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Male,M,F
3131,294,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,2,4,6,7,9,10,12,13,15,£9,£2,50,49,No,Strongly agree,0,2,Mostly others,No,F2M,ResponderFirst,298.411,22,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,F
501,319,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,2,3,4,5,7,9,11,13,15,£9,£2,49,50,Yes,,5,7,Mostly themselves,No,M1M,SenderFirst,321.802,32,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Male,M,M
2791,312,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,4,6,7,9,10,12,14,15,£9,£2,15,27,Yes,,5,8,Mostly themselves,No,M2M,ResponderFirst,316.85,32,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Male,M,M
641,666,TRUE,TRUE,FALSE,FALSE,TRUE,3,2,4,6,8,10,12,14,16,18,20,£9,£2,30,50,Yes,,2,8,Equally themselves and other,No,F3U,ResponderFirst,668.61,43,White/Caucasian,Technical/community college,United Kingdom,Male,U,F
1710,413,TRUE,TRUE,FALSE,FALSE,TRUE,10,0,0,0,6,7,9,10,12,13,15,£9,£2,41,51,No,Strongly agree,7,9,Mostly themselves,No,M3U,SenderFirst,417.362,22,Latino/Hispanic,High school diploma/A-levels,Brazil,Male,U,M
1510,297,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,3,4,3,2,8,6,16,12,20,£9,£6,1,34,Yes,,5,5,Equally themselves and other,No,F2U,SenderFirst,358.963,20,East Asian,Graduate degree (MA/MSc/MPhil/other),Portugal,Male,U,F
2821,589,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,4,6,8,9,11,12,14,15,£9,£2,10,44,Yes,,4,5,Equally themselves and other,No,M1U,ResponderFirst,605.662,37,South Asian,High school diploma/A-levels,United Kingdom,Male,U,M
2110,556,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,3,4,6,8,10,13,15,15,15,£9,£2,62,48,Yes,,6,9,Mostly themselves,No,F1M,ResponderFirst,561.138,45,White/Caucasian,High school diploma/A-levels,Ireland,Male,M,F
4021,1045,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,4,6,8,10,12,14,16,18,20,£9,£2,0,51,No,Strongly agree,9,9,Equally themselves and other,No,M4U,ResponderFirst,1051.106,33,White/Caucasian,Doctorate degree (PhD/other),United Kingdom,Male,U,M
531,456,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,4,6,7,9,10,12,13,15,£9,£2,48,58,No,Somewhat agree,3,8,Mostly themselves,No,M3M,ResponderFirst,467.272,21,White / Sephardic Jew,High school diploma/A-levels,United Kingdom,Male,M,M
881,297,TRUE,TRUE,FALSE,FALSE,TRUE,5,2,4,6,8,10,12,14,16,18,20,£9,£2,45,71,No,Somewhat agree,3,6,Mostly others,No,M3M,SenderFirst,299.735,26,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,M
3661,538,TRUE,TRUE,FALSE,FALSE,TRUE,7,0,0,2,3,4,5,5,6,7,10,£9,£2,0,8,Yes,,0,0,Mostly others,Yes,M2M,SenderFirst,548.736,56,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,M
2151,477,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,4,6,7,9,10,11,12,14,£9,£2,46,56,No,Neither agree nor disagree,3,7,Mostly themselves,Yes,M3U,SenderFirst,485.785,37,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,M
3561,249,TRUE,TRUE,FALSE,FALSE,TRUE,7,2,6,7,11,10,15,12,9,16,24,£9,£2,59,69,No,Strongly disagree,2,7,Mostly themselves,No,F2U,ResponderFirst,254.857,36,White/Caucasian,Technical/community college,United Kingdom,Male,U,F
2061,245,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,£9,£2,27,18,No,Strongly disagree,1,2,Equally themselves and other,No,F3U,ResponderFirst,248.292,25,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,F
1451,252,TRUE,TRUE,FALSE,FALSE,TRUE,5,0,2,4,5,6,9,10,10,10,12,£9,£2,17,33,No,Somewhat agree,5,5,Mostly themselves,No,M4M,SenderFirst,256.129,28,South Asian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,M
2851,481,TRUE,TRUE,FALSE,FALSE,TRUE,10,3,6,9,12,15,18,21,24,27,30,£9,£2,47,39,No,Strongly agree,4,7,Mostly themselves,No,F1U,ResponderFirst,488.121,29,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,U,F
931,506,TRUE,TRUE,FALSE,FALSE,TRUE,5,2,4,6,8,10,12,14,16,18,20,£9,£2,52,61,No,Strongly agree,6,7,Equally themselves and other,Yes,M1M,SenderFirst,510.655,20,White/Caucasian,High school diploma/A-levels,Ireland,Male,M,M
1191,517,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,4,6,8,10,12,14,16,18,20,£9,£2,11,47,Yes,,6,7,Equally themselves and other,No,M1M,SenderFirst,521.389,54,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Male,M,M
1281,407,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,4,5,7,8,9,11,13,15,£9,£2,43,63,Yes,,2,7,Mostly themselves,No,F2U,ResponderFirst,410.166,41,White/Caucasian,High school diploma/A-levels,Italy,Male,U,F
1021,451,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,1,3,2,3,4,3,4,2,3,£9,£2,6,0,No,Neither agree nor disagree,7,7,Mostly themselves,No,F4U,SenderFirst,456.823,29,African,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,F
2191,301,TRUE,TRUE,FALSE,FALSE,TRUE,3,2,1,2,4,3,6,4,4,8,8,£9,£6,10,51,No,Neither agree nor disagree,5,5,Mostly themselves,No,F4U,ResponderFirst,305.256,31,Mixed,Secondary education (e.g. GED/GCSE),United Kingdom,Male,U,F
3411,628,TRUE,TRUE,FALSE,FALSE,TRUE,8,3,3,5,6,7,6,9,10,10,12,£9,£2,48,61,Yes,,8,8,Equally themselves and other,Yes,M4U,SenderFirst,633.01,67,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,M
1401,270,TRUE,TRUE,FALSE,FALSE,TRUE,5,2,3,5,6,8,9,11,12,14,15,£9,£2,62,49,No,Strongly agree,4,9,Equally themselves and other,No,M4M,ResponderFirst,272.68,23,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,M
1181,422,TRUE,TRUE,FALSE,FALSE,TRUE,10,0,0,0,0,0,0,0,0,0,0,£9,£2,7,45,No,Strongly agree,5,8,Mostly others,No,F2U,ResponderFirst,427.12,18,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,U,F
1210,358,TRUE,TRUE,FALSE,FALSE,TRUE,1,2,4,6,8,10,12,14,16,18,20,£9,£2,28,50,No,Strongly disagree,2,8,Mostly others,No,F3M,SenderFirst,362.877,25,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,F
1271,348,TRUE,TRUE,FALSE,FALSE,TRUE,10,0,0,0,0,0,0,0,0,0,0,£9,£2,45,44,Yes,,6,6,Equally themselves and other,No,M1U,ResponderFirst,352.667,52,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,U,M
1571,569,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,2,3,4,7,9,10,12,13,15,£9,£2,69,68,Yes,,8,8,Mostly themselves,No,M1M,ResponderFirst,574.104,67,White/Caucasian,Technical/community college,United Kingdom,Male,M,M
3821,761,TRUE,TRUE,FALSE,FALSE,TRUE,6,1,3,5,6,6,8,8,8,10,10,£9,£2,20,31,Yes,,7,8,Mostly themselves,No,M2U,SenderFirst,772.294,41,South Asian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,M
1441,350,TRUE,TRUE,FALSE,FALSE,TRUE,5,2,3,5,6,7,9,11,12,13,15,£9,£2,41,50,Yes,,3,7,Mostly others,Yes,M2U,ResponderFirst,354.348,47,White/Caucasian,Doctorate degree (PhD/other),United Kingdom,Male,U,M
1711,434,TRUE,TRUE,FALSE,FALSE,TRUE,10,3,6,9,12,15,18,21,24,27,20,£9,£2,78,50,Yes,,7,9,Equally themselves and other,No,F1M,ResponderFirst,437.592,34,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,M,F
1311,454,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,3,4,6,7,9,10,12,14,15,£9,£2,49,64,Yes,,1,0,Mostly themselves,No,M2U,ResponderFirst,458.767,60,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Male,U,M
3341,524,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,3,1,3,6,7,10,13,8,15,£9,£2,69,49,No,Strongly disagree,0,1,Only themselves,No,F3U,SenderFirst,528.071,39,White/Caucasian,Technical/community college,United Kingdom,Male,U,F
2041,243,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,4,6,7,9,11,12,13,15,£9,£2,52,61,Yes,,8,8,Equally themselves and other,No,M2M,ResponderFirst,246.064,45,White/Caucasian,Doctorate degree (PhD/other),Italy,Male,M,M
2631,436,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,2,4,6,8,9,11,12,13,15,£9,£2,42,100,Yes,,5,8,Mostly others,No,M4U,SenderFirst,443.982,35,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Male,U,M
3710,245,TRUE,TRUE,FALSE,FALSE,TRUE,3,0,1,0,2,0,3,1,4,3,0,£9,£2,45,47,No,Strongly agree,2,9,Equally themselves and other,No,F3M,ResponderFirst,248.453,20,South East Asian,High school diploma/A-levels,Malaysia,Male,M,F
710,1090,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,1,0,3,4,5,0,5,3,3,£9,£2,50,3,No,Somewhat agree,8,9,Equally themselves and other,No,F4U,ResponderFirst,1093.237,19,Black/African American,High school diploma/A-levels,United Kingdom,Male,U,F
410,322,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,2,2,3,4,4,3,5,5,4,£9,£2,45,51,No,Strongly agree,4,8,Equally themselves and other,No,M4U,ResponderFirst,329.554,20,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,U,M
1111,586,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,4,6,7,9,10,12,12,15,£9,£2,3,46,No,Neither agree nor disagree,0,0,Equally themselves and other,No,M1M,SenderFirst,595.472,34,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Male,M,M
2091,279,TRUE,TRUE,FALSE,FALSE,TRUE,7,2,3,6,8,10,11,17,20,21,25,£9,£2,44,66,No,Strongly disagree,6,6,Equally themselves and other,No,F3M,ResponderFirst,281.964,20,East Asian,High school diploma/A-levels,Hong Kong,Male,M,F
1881,346,TRUE,TRUE,FALSE,FALSE,TRUE,7,1,3,4,7,9,12,15,17,20,20,£9,£2,73,50,No,Strongly agree,6,8,Mostly themselves,No,F3M,SenderFirst,348.312,26,Other (please feel free to let us know your ethnicity via email),Undergraduate degree (BA/BSc/other),Poland,Male,M,F
2021,587,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,3,5,8,7,9,10,12,13,15,£9,£2,29,48,Yes,,8,8,Mostly others,No,F2U,SenderFirst,593.272,34,White/Caucasian,Technical/community college,United Kingdom,Male,U,F
3671,1096,TRUE,TRUE,FALSE,FALSE,TRUE,5,0,0,0,4,5,6,7,8,9,10,£9,£2,52,54,No,Strongly agree,7,8,Mostly others,No,F4U,SenderFirst,1100.164,22,Mixed,High school diploma/A-levels,United Kingdom,Male,U,F
3481,413,TRUE,TRUE,FALSE,FALSE,TRUE,7,2,4,6,8,10,12,14,16,18,20,£9,£2,30,52,Yes,,6,8,Equally themselves and other,No,M4M,SenderFirst,416.696,42,White/Caucasian,Technical/community college,Hungary,Male,M,M
1331,299,TRUE,TRUE,FALSE,FALSE,TRUE,4,1,3,4,6,8,10,13,14,16,18,£9,£2,27,49,No,Strongly agree,5,6,Equally themselves and other,No,F4U,ResponderFirst,309.131,20,Other (please feel free to let us know your ethnicity via email),High school diploma/A-levels,Kazakhstan,Male,U,F
2381,422,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,4,6,7,9,10,12,13,15,£9,£6,11,49,Yes,,7,8,Mostly themselves,No,F2M,ResponderFirst,426.673,56,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,M,F
1921,289,TRUE,TRUE,FALSE,FALSE,TRUE,6,1,2,3,4,5,6,7,8,9,10,£9,£2,32,45,No,Strongly agree,7,9,Equally themselves and other,No,F2U,SenderFirst,292.934,19,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,U,F
1341,465,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,3,4,5,7,8,10,10,13,15,£9,£2,59,43,No,Strongly agree,8,8,Equally themselves and other,No,F1M,ResponderFirst,468.734,23,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,F
3331,460,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,2,4,5,7,5,5,5,5,5,£3,£2,51,50,Yes,,7,9,Equally themselves and other,No,F3M,SenderFirst,464.415,34,South Asian,Graduate degree (MA/MSc/MPhil/other),India,Male,M,F
2771,489,TRUE,TRUE,FALSE,FALSE,TRUE,5,3,6,9,3,5,6,11,13,14,18,£9,£2,24,47,No,Strongly agree,6,9,Mostly themselves,No,M1U,ResponderFirst,494.726,27,White/Caucasian,High school diploma/A-levels,Portugal,Male,U,M
1421,306,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,2,3,6,8,9,11,13,14,15,£9,£2,45,49,Yes,,9,9,Equally themselves and other,No,F3M,SenderFirst,313.719,32,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,F
2861,415,TRUE,TRUE,FALSE,FALSE,TRUE,8,2,3,5,6,8,9,11,12,14,15,£9,£2,39,33,No,Strongly agree,3,6,Mostly others,No,M2U,ResponderFirst,420.547,23,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),Germany,Male,U,M
1801,379,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,3,4,6,7,9,10,11,12,15,£9,£2,40,47,Yes,,8,8,Equally themselves and other,No,M1U,ResponderFirst,385.427,58,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Male,U,M
1081,600,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,4,6,8,10,12,14,16,18,20,£9,£2,51,49,No,Somewhat agree,1,10,Mostly others,No,F2U,ResponderFirst,602.928,25,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),Hungary,Male,U,F
2691,250,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,2,3,4,5,6,5,6,8,7,£9,£2,23,27,Yes,,1,2,Mostly themselves,No,F3M,SenderFirst,255.722,42,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,M,F
661,554,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,5,6,6,9,10,12,13,15,£9,£2,0,50,Yes,,4,5,Equally themselves and other,Yes,M2U,ResponderFirst,561.209,20,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,U,M
1721,411,TRUE,TRUE,FALSE,FALSE,TRUE,5,2,3,5,6,7,9,12,14,18,20,£9,£2,47,45,Yes,,7,7,Equally themselves and other,No,F4M,SenderFirst,416.26,55,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,M,F
3251,271,TRUE,TRUE,FALSE,FALSE,TRUE,4,2,3,5,6,7,9,11,12,13,14,£9,£6,54,59,No,Strongly agree,6,7,Equally themselves and other,No,M3U,SenderFirst,282.703,29,Mixed,High school diploma/A-levels,United Kingdom,Male,U,M
1101,513,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,4,6,7,9,10,12,13,15,£9,£2,48,61,Yes,,9,5,Equally themselves and other,Yes,M4M,ResponderFirst,518.028,30,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,M,M
491,382,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,4,6,7,9,10,12,13,15,£9,£2,12,55,No,Strongly agree,9,10,Mostly others,No,F2M,ResponderFirst,385.717,22,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,M,F
2421,659,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,2,4,6,7,10,11,14,15,15,£9,£2,12,27,Yes,,4,8,Mostly others,Yes,M4U,SenderFirst,668.672,52,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Male,U,M
3261,507,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,1,2,3,3,3,4,5,5,6,£9,£2,37,35,No,Strongly agree,9,9,Equally themselves and other,No,F1U,ResponderFirst,521.424,23,East Asian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,F
3141,320,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,2,5,9,8,10,12,15,20,15,£9,£2,41,53,Yes,,6,6,Equally themselves and other,Yes,F2U,SenderFirst,324.646,53,White/Caucasian,Technical/community college,United Kingdom,Male,U,F
3891,600,TRUE,TRUE,FALSE,FALSE,TRUE,10,0,0,0,3,5,7,9,11,13,15,£9,£2,46,74,Yes,,2,7,Mostly others,Yes,M2U,ResponderFirst,607.166,36,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,M
1891,550,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,4,7,7,10,13,11,17,21,£3,£6,68,43,Yes,,3,5,Mostly themselves,No,F4U,ResponderFirst,555.81,19,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,U,F
1831,338,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,4,6,8,9,11,12,13,15,£9,£2,50,35,No,Strongly agree,6,8,Mostly themselves,No,F1U,SenderFirst,341.343,20,White/Caucasian,Undergraduate degree (BA/BSc/other),Romania,Male,U,F
1061,370,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,3,4,6,7,9,10,11,12,15,£9,£2,65,50,Yes,,6,8,Mostly others,No,F1M,ResponderFirst,373.464,61,Mixed,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,F
1931,358,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,1,1,1,7,8,9,10,£9,£2,0,0,No,Strongly agree,8,8,Mostly themselves,No,M1U,ResponderFirst,361.305,30,White/Caucasian,Technical/community college,United Kingdom,Male,U,M
2181,296,TRUE,TRUE,FALSE,FALSE,TRUE,4,0,0,0,1,2,6,12,13,14,15,£9,£2,56,66,No,Somewhat agree,3,7,Equally themselves and other,No,F1M,SenderFirst,301.384,23,White/Caucasian,Undergraduate degree (BA/BSc/other),Czech Republic,Male,M,F
1511,146,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,2,4,6,11,9,9,12,14,18,£9,£2,25,50,Yes,,6,7,Equally themselves and other,No,M2M,ResponderFirst,152.29,34,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Male,M,M
3541,337,TRUE,TRUE,FALSE,FALSE,TRUE,3,2,4,7,10,11,14,18,20,24,6,£9,£6,42,42,Yes,,8,8,Equally themselves and other,Yes,M2M,ResponderFirst,342.976,39,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,M
2911,488,TRUE,TRUE,FALSE,FALSE,TRUE,3,2,2,3,5,7,8,10,9,12,14,£9,£2,47,61,Yes,,6,6,Mostly themselves,No,F1M,SenderFirst,497.634,25,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,M,F
2081,452,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,2,3,6,5,6,7,8,9,10,£3,£2,19,46,Yes,,1,7,Mostly others,No,M4U,ResponderFirst,455.968,36,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,M
3811,391,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,4,6,7,9,10,12,13,15,£9,£2,49,62,Yes,,2,8,Equally themselves and other,No,M4U,SenderFirst,394.541,35,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,U,M
