ID,Duration (in seconds),Finished,Check1,Check2,Check3,Check4,Sender,Responder3,Responder6,Responder9,Responder12,Responder15,Responder18,Responder21,Responder24,Responder27,Responder30,paired_picture,Comprehension1,Comprehension2,"Based on the information from the previous questions, and recalling that the Sender received £10 at the beginning of the interaction, how much do they earn in total?","Based on the information from the previous questions, and recalling that the Responder received £10 at the beginning of the interaction, how much do they earn in total?",attractiveness,trustworthy,vaccine,vaccine attitude,To.what.extent.do.you.think.wearing.a.mask.prevents.you.from.CATCHING.Covid.19....1,To.what.extent.do.you.think.wearing.a.mask.prevents.you.from.SPREADING.Covid.19....1,protection,behaviour,proportionofmask,party,Other party,Did.you.have.any.difficulty.understanding.any.part.of.this.task.,Picture,Picturelabel,Order,Sex
182,603,TRUE,TRUE,FALSE,FALSE,TRUE,2,3,4,6,12,10,10,10,10,10,15,IM_88qvHaPboaWxCHI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),50,88,Yes,,8,8,Mostly themselves,Much less frequently,5 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,ResponderFirst,Male
24,382,TRUE,TRUE,FALSE,FALSE,TRUE,6,3,6,9,12,15,18,21,24,27,30,IM_88qvHaPboaWxCHI,£9,£2,£19  (Initial £10 minus £3 sent plus £12 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),97,45,Yes,,5,5,Equally themselves and other,Much less frequently,2 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,ResponderFirst,Female
51,496,TRUE,TRUE,FALSE,FALSE,TRUE,1,2,3,6,8,10,12,16,20,22,26,IM_aiaD9dT9bIBrq9U,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),63,52,No,Somewhat agree,0,0,Mostly themselves,Less frequently,1 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aiaD9dT9bIBrq9U,F1U,ResponderFirst,Female
144,454,TRUE,TRUE,FALSE,FALSE,TRUE,10,3,6,9,12,15,18,21,24,27,30,IM_8oCSI7ypkM0TWhU,£9,£2,£13  (Initial £10 minus £3 sent plus £6 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),73,78,No,Neither agree nor disagree,4,7,Mostly themselves,As frequently,8 out of 10,Other Party (Please specify),Sin Fein,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8oCSI7ypkM0TWhU,F2U,SenderFirst,Female
174,445,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,2,3,4,5,6,7,8,9,10,IM_0oZ7Ttwi4WedGh8,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),51,13,Yes,,6,7,Equally themselves and other,Less frequently,4 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0oZ7Ttwi4WedGh8,F4U,ResponderFirst,Female
340,372,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,3,4,5,6,7,8,9,15,IM_6l3zv93vhdkKMXc,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),51,47,Yes,,6,7,Mostly themselves,As frequently,3 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6l3zv93vhdkKMXc,F4M,ResponderFirst,Male
283,574,TRUE,TRUE,FALSE,FALSE,TRUE,3,2,4,6,8,10,12,14,16,18,20,IM_0oZ7Ttwi4WedGh8,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),31,66,Yes,,1,4,Equally themselves and other,As frequently,5 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0oZ7Ttwi4WedGh8,F4U,ResponderFirst,Male
58,434,TRUE,TRUE,FALSE,FALSE,TRUE,2,0,3,4,6,6,9,10,12,13,15,IM_2lfkHYDRurE5WOa,£9,£2,£13  (Initial £10 minus £3 sent plus £6 received from Responder),£21  (Initial £10 plus £13 received from Sender minus £2 returned),48,71,Yes,,6,8,Only themselves,Much less frequently,3 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2lfkHYDRurE5WOa,F1M,SenderFirst,Female
383,321,TRUE,TRUE,FALSE,FALSE,TRUE,4,1,3,4,5,6,7,9,9,10,11,IM_4ZqjR4g0Rn03oCG,£9,£2,£19  (Initial £10 minus £3 sent plus £12 received from Responder),£16  (Initial £10 plus £8 received from Sender minus £2 returned),35,48,Yes,,7,5,Mostly themselves,Much less frequently,2 out of 10,Other Party (Please specify),Green,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4ZqjR4g0Rn03oCG,F3M,SenderFirst,Male
272,1555,TRUE,TRUE,FALSE,FALSE,TRUE,4,0,0,0,2,5,8,1,4,7,29,IM_4ZqjR4g0Rn03oCG,£9,£2,£13  (Initial £10 minus £3 sent plus £6 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),17,31,Yes,,2,7,Only themselves,Much less frequently,3 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4ZqjR4g0Rn03oCG,F3M,SenderFirst,Female
227,447,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,4,6,7,9,10,12,13,15,IM_9EIPomYaFXa0SvI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),58,33,Yes,,5,6,Mostly others,Much less frequently,1 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9EIPomYaFXa0SvI,F3U,SenderFirst,Male
193,459,TRUE,TRUE,FALSE,FALSE,TRUE,3,3,3,4,6,5,8,7,12,12,10,IM_9EIPomYaFXa0SvI,£9,£2,£13  (Initial £10 minus £3 sent plus £6 received from Responder),£16  (Initial £10 plus £8 received from Sender minus £2 returned),0,8,Yes,,0,5,Equally themselves and other,Much less frequently,1 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9EIPomYaFXa0SvI,F3U,ResponderFirst,Female
173,396,TRUE,TRUE,FALSE,FALSE,TRUE,2,2,4,6,8,10,12,14,16,18,20,IM_4ZqjR4g0Rn03oCG,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),56,54,Yes,,4,7,Mostly others,As frequently,5 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6l3zv93vhdkKMXc,F4M,ResponderFirst,Male
78,429,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,5,4,4,12,10,18,5,5,IM_8oCSI7ypkM0TWhU,£8,£6,£13  (Initial £10 minus £3 sent plus £6 received from Responder),£21  (Initial £10 plus £13 received from Sender minus £2 returned),14,22,Yes,,7,5,Only themselves,Less frequently,2 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8oCSI7ypkM0TWhU,F2U,SenderFirst,Female
313,252,TRUE,TRUE,FALSE,FALSE,TRUE,3,2,3,5,6,8,9,11,12,14,15,IM_6l3zv93vhdkKMXc,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),27,41,Yes,,7,7,Mostly others,Less frequently,8 out of 10,Scottish National Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6l3zv93vhdkKMXc,F4M,ResponderFirst,Male
229,461,TRUE,TRUE,FALSE,FALSE,TRUE,5,2,4,6,8,10,12,14,16,18,20,IM_0oZ7Ttwi4WedGh8,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),59,58,Yes,,8,8,Equally themselves and other,As frequently,2 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0oZ7Ttwi4WedGh8,F4U,ResponderFirst,Male
287,542,TRUE,TRUE,FALSE,FALSE,TRUE,3,0,1,3,4,4,8,9,9,0,11,IM_88qvHaPboaWxCHI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),30,34,Yes,,4,8,Equally themselves and other,Much less frequently,3 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,SenderFirst,Male
359,350,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,3,6,8,10,12,14,16,18,20,IM_6l3zv93vhdkKMXc,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),57,53,No,Neither agree nor disagree,5,7,Equally themselves and other,As frequently,3 out of 10,Scottish National Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6l3zv93vhdkKMXc,F4M,ResponderFirst,Male
23,411,TRUE,TRUE,FALSE,FALSE,TRUE,1,0,2,4,5,6,8,8,9,10,12,IM_6l3zv93vhdkKMXc,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),46,26,No,Strongly agree,8,10,Equally themselves and other,As frequently,3 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6l3zv93vhdkKMXc,F4M,SenderFirst,Female
209,471,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,3,4,3,5,7,9,11,14,15,IM_0oZ7Ttwi4WedGh8,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),32,45,Yes,,5,7,Equally themselves and other,As frequently,9 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0oZ7Ttwi4WedGh8,F4U,SenderFirst,Female
30,528,TRUE,TRUE,FALSE,FALSE,TRUE,1,0,1,3,4,4,6,8,8,10,8,IM_88qvHaPboaWxCHI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),28,51,No,Neither agree nor disagree,8,8,Mostly themselves,As frequently,3 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,SenderFirst,Female
338,735,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,4,6,7,9,11,12,14,15,IM_aiaD9dT9bIBrq9U,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),9,47,Yes,,7,9,Mostly themselves,As frequently,4 out of 10,Prefer not to say,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aiaD9dT9bIBrq9U,F1U,ResponderFirst,Male
356,447,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,4,6,8,10,12,14,16,18,20,IM_0oZ7Ttwi4WedGh8,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),58,56,Yes,,6,6,Mostly themselves,More frequently,4 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0oZ7Ttwi4WedGh8,F4U,ResponderFirst,Male
159,338,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,3,4,6,5,9,10,12,13,15,IM_88qvHaPboaWxCHI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),3,9,Yes,,5,5,Mostly themselves,As frequently,1 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,SenderFirst,Female
308,414,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,4,6,7,9,10,12,13,15,IM_88qvHaPboaWxCHI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),55,90,Yes,,1,6,Equally themselves and other,Less frequently,6 out of 10,Other Party (Please specify),Greens,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,SenderFirst,Male
41,384,TRUE,TRUE,FALSE,FALSE,TRUE,1,0,0,0,0,0,0,0,0,0,0,IM_4ZqjR4g0Rn03oCG,£9,£2,£13  (Initial £10 minus £3 sent plus £6 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),56,97,Yes,,0,9,Mostly themselves,Much more frequently,2 out of 10,Labour Party,,Yes,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4ZqjR4g0Rn03oCG,F3M,ResponderFirst,Female
298,714,TRUE,TRUE,FALSE,FALSE,TRUE,4,1,3,5,3,9,13,8,12,16,16,IM_88qvHaPboaWxCHI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),4,6,No,Strongly agree,0,5,Mostly others,Less frequently,7 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,ResponderFirst,Male
231,529,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,3,5,6,8,10,10,12,27,15,IM_4ZqjR4g0Rn03oCG,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),51,49,Yes,,1,5,Mostly themselves,Less frequently,5 out of 10,Prefer not to say,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4ZqjR4g0Rn03oCG,F3M,SenderFirst,Female
36,366,TRUE,TRUE,FALSE,FALSE,TRUE,10,3,4,5,8,10,12,14,15,17,20,IM_aiaD9dT9bIBrq9U,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),53,56,Yes,,8,8,Equally themselves and other,Less frequently,3 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aiaD9dT9bIBrq9U,F1U,ResponderFirst,Female
141,336,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,3,4,6,7,9,10,12,13,15,IM_8oCSI7ypkM0TWhU,£9,£2,£13  (Initial £10 minus £3 sent plus £6 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),99,48,Yes,,8,10,Mostly themselves,As frequently,5 out of 10,Prefer not to say,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8oCSI7ypkM0TWhU,F2U,ResponderFirst,Female
29,250,TRUE,TRUE,FALSE,FALSE,TRUE,1,2,4,6,8,10,12,14,16,18,20,IM_aiaD9dT9bIBrq9U,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),56,61,No,Strongly disagree,7,7,Equally themselves and other,Less frequently,1 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aiaD9dT9bIBrq9U,F1U,ResponderFirst,Male
73,507,TRUE,TRUE,FALSE,FALSE,TRUE,10,0,0,1,3,5,6,9,11,13,15,IM_9EIPomYaFXa0SvI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),32,43,Yes,,3,8,Equally themselves and other,Less frequently,4 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9EIPomYaFXa0SvI,F3U,ResponderFirst,Male
265,331,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,3,4,6,7,9,10,12,13,15,IM_88qvHaPboaWxCHI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),29,39,Yes,,8,8,Equally themselves and other,As frequently,4 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,ResponderFirst,Female
91,316,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,3,4,5,6,7,8,9,10,IM_8oCSI7ypkM0TWhU,£9,£6,£13  (Initial £10 minus £3 sent plus £6 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),24,24,Yes,,5,7,Mostly themselves,As frequently,4 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8oCSI7ypkM0TWhU,F2U,ResponderFirst,Female
151,457,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,6,9,12,15,18,20,24,27,30,IM_0oZ7Ttwi4WedGh8,£9,£2,£13  (Initial £10 minus £3 sent plus £6 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),65,44,No,Strongly agree,7,7,Mostly themselves,As frequently,2 out of 10,Conservative Party,,Yes,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0oZ7Ttwi4WedGh8,F4U,ResponderFirst,Female
99,337,TRUE,TRUE,FALSE,FALSE,TRUE,2,3,6,9,7,10,11,13,15,18,20,IM_9EIPomYaFXa0SvI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),53,51,Yes,,1,5,Equally themselves and other,As frequently,7 out of 10,Prefer not to say,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9EIPomYaFXa0SvI,F3U,ResponderFirst,Female
19,525,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,4,6,7,8,9,10,11,12,IM_aiaD9dT9bIBrq9U,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),51,28,Yes,,8,9,Equally themselves and other,As frequently,4 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aiaD9dT9bIBrq9U,F1U,ResponderFirst,Female
361,286,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,2,3,4,7,10,10,12,14,15,IM_0oZ7Ttwi4WedGh8,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),71,50,Yes,,4,2,Equally themselves and other,Much less frequently,3 out of 10,Prefer not to say,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0oZ7Ttwi4WedGh8,F4U,SenderFirst,Female
293,353,TRUE,TRUE,FALSE,FALSE,TRUE,8,2,4,6,8,10,12,14,16,18,20,IM_88qvHaPboaWxCHI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),63,84,Yes,,5,8,Equally themselves and other,Less frequently,7 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,SenderFirst,Male
40,521,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,1,5,0,0,1,1,0,0,IM_4ZqjR4g0Rn03oCG,£9,£2,£22  (Initial £10 minus £3 sent plus £15 received from Responder),£21  (Initial £10 plus £13 received from Sender minus £2 returned),6,6,No,Strongly agree,10,10,Equally themselves and other,As frequently,5 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4ZqjR4g0Rn03oCG,F3M,ResponderFirst,Female
75,744,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,3,6,5,6,7,8,9,10,IM_aiaD9dT9bIBrq9U,£9,£2,£13  (Initial £10 minus £3 sent plus £6 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),68,34,No,Neither agree nor disagree,7,7,Mostly themselves,Much less frequently,1 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aiaD9dT9bIBrq9U,F1U,SenderFirst,Female
22,602,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,3,4,6,7,8,9,10,11,12,IM_aiaD9dT9bIBrq9U,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),66,30,Yes,,5,8,Equally themselves and other,Less frequently,6 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aiaD9dT9bIBrq9U,F1U,ResponderFirst,Female
98,938,TRUE,TRUE,FALSE,FALSE,TRUE,5,2,4,5,8,10,12,14,16,18,20,IM_88qvHaPboaWxCHI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),65,77,Yes,,8,10,Mostly themselves,Much more frequently,6 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,ResponderFirst,Male
133,367,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,4,6,7,9,11,12,14,15,IM_2lfkHYDRurE5WOa,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),54,52,Yes,,7,8,Equally themselves and other,As frequently,6 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2lfkHYDRurE5WOa,F1M,ResponderFirst,Female
129,496,TRUE,TRUE,FALSE,FALSE,TRUE,10,3,4,4,6,7,9,10,10,12,13,IM_4ZqjR4g0Rn03oCG,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),62,50,No,Neither agree nor disagree,5,5,Mostly themselves,Much less frequently,2 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4ZqjR4g0Rn03oCG,F3M,SenderFirst,Female
212,427,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,4,5,6,8,10,11,12,13,IM_4ZqjR4g0Rn03oCG,£9,£2,£19  (Initial £10 minus £3 sent plus £12 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),52,66,Yes,,6,7,Mostly themselves,As frequently,8 out of 10,Scottish National Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4ZqjR4g0Rn03oCG,F3M,ResponderFirst,Male
219,454,TRUE,TRUE,FALSE,FALSE,TRUE,1,2,4,6,8,10,12,14,16,18,20,IM_aiaD9dT9bIBrq9U,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),58,17,Yes,,1,9,Mostly others,As frequently,5 out of 10,Other Party (Please specify),Green Party,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aiaD9dT9bIBrq9U,F1U,ResponderFirst,Female
137,422,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,2,3,4,5,6,7,8,9,10,IM_6l3zv93vhdkKMXc,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),51,29,Yes,,8,8,Equally themselves and other,More frequently,6 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6l3zv93vhdkKMXc,F4M,SenderFirst,Female
5,548,TRUE,TRUE,FALSE,FALSE,TRUE,10,0,1,2,3,5,6,7,8,9,10,IM_2lfkHYDRurE5WOa,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),70,47,Yes,,2,7,Mostly themselves,Less frequently,2 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2lfkHYDRurE5WOa,F1M,SenderFirst,Male
31,458,TRUE,TRUE,FALSE,FALSE,TRUE,10,0,0,5,10,10,15,15,15,20,13,IM_9EIPomYaFXa0SvI,£8,£15,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),56,48,Yes,,1,6,Equally themselves and other,Less frequently,6 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9EIPomYaFXa0SvI,F3U,SenderFirst,Female
127,416,TRUE,TRUE,FALSE,FALSE,TRUE,4,1,2,6,6,4,14,11,11,15,15,IM_88qvHaPboaWxCHI,£9,£2,£13  (Initial £10 minus £3 sent plus £6 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),49,81,Yes,,3,8,Equally themselves and other,Less frequently,1 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,ResponderFirst,Female
74,479,TRUE,TRUE,FALSE,FALSE,TRUE,10,3,4,6,8,8,9,10,12,16,0,IM_4ZqjR4g0Rn03oCG,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),61,67,Yes,,3,8,Equally themselves and other,Much more frequently,4 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4ZqjR4g0Rn03oCG,F3M,ResponderFirst,Female
64,537,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,2,3,4,5,6,7,8,9,10,IM_8oCSI7ypkM0TWhU,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£16  (Initial £10 plus £8 received from Sender minus £2 returned),49,40,Yes,,6,6,Equally themselves and other,As frequently,5 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8oCSI7ypkM0TWhU,F2U,ResponderFirst,Female
45,273,TRUE,TRUE,FALSE,FALSE,TRUE,1,0,2,3,4,5,6,7,8,9,10,IM_9EIPomYaFXa0SvI,£9,£2,£19  (Initial £10 minus £3 sent plus £12 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),16,29,Yes,,3,7,Mostly others,Less frequently,6 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9EIPomYaFXa0SvI,F3U,ResponderFirst,Male
211,240,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,4,6,8,9,10,13,16,16,IM_88qvHaPboaWxCHI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),32,68,Yes,,5,6,Equally themselves and other,Much less frequently,3 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,ResponderFirst,Female
